sim10900,13,10
sim10900,7,11
sim10900,8,12
sim10900,2,13
sim11000,0,1
sim11000,1,2
sim11000,2,3
sim11000,1,4
sim11000,9,5
sim11000,4,6
sim11000,6,7
sim11000,12,8
sim11000,11,9
sim11000,13,10
sim11000,7,11
sim11000,10,12
sim11000,2,13
sim11100,0,1
sim11100,1,2
sim11100,2,3
sim11100,1,4
sim11100,9,5
sim11100,4,6
sim11100,11,7
sim11100,12,8
sim11100,11,9
sim11100,13,10
sim11100,6,11
sim11100,10,12
sim11100,2,13
sim11200,4,1
sim11200,4,2
sim11200,2,3
sim11200,0,4
sim11200,9,5
sim11200,13,6
sim11200,11,7
sim11200,12,8
sim11200,11,9
sim11200,4,10
sim11200,6,11
sim11200,10,12
sim11200,2,13
sim11300,4,1
sim11300,4,2
sim11300,2,3
sim11300,0,4
sim11300,9,5
sim11300,13,6
sim11300,11,7
sim11300,12,8
sim11300,11,9
sim11300,4,10
sim11300,10,11
sim11300,6,12
sim11300,2,13
sim11400,4,1
sim11400,4,2
sim11400,2,3
sim11400,0,4
sim11400,9,5
sim11400,13,6
sim11400,11,7
sim11400,12,8
sim11400,11,9
sim11400,4,10
sim11400,10,11
sim11400,6,12
sim11400,2,13
sim11500,4,1
sim11500,4,2
sim11500,2,3
sim11500,0,4
sim11500,9,5
sim11500,13,6
sim11500,11,7
sim11500,12,8
sim11500,11,9
sim11500,4,10
sim11500,10,11
sim11500,6,12
sim11500,2,13
sim11600,4,1
sim11600,4,2
sim11600,2,3
sim11600,0,4
sim11600,9,5
sim11600,13,6
sim11600,11,7
sim11600,12,8
sim11600,11,9
sim11600,4,10
sim11600,10,11
sim11600,6,12
sim11600,2,13
sim11700,4,1
sim11700,4,2
sim11700,2,3
sim11700,0,4
sim11700,9,5
sim11700,13,6
sim11700,10,7
sim11700,4,8
sim11700,11,9
sim11700,6,10
sim11700,7,11
sim11700,8,12
sim11700,2,13
sim11800,0,1
sim11800,1,2
sim11800,1,3
sim11800,2,4
sim11800,9,5
sim11800,13,6
sim11800,10,7
sim11800,4,8
sim11800,11,9
sim11800,6,10
sim11800,7,11
sim11800,8,12
sim11800,2,13
sim11900,0,1
sim11900,1,2
sim11900,1,3
sim11900,2,4
sim11900,9,5
sim11900,13,6
sim11900,4,7
sim11900,10,8
sim11900,11,9
sim11900,6,10
sim11900,7,11
sim11900,8,12
sim11900,2,13
sim12000,0,1
sim12000,1,2
sim12000,1,3
sim12000,2,4
sim12000,9,5
sim12000,13,6
sim12000,4,7
sim12000,10,8
sim12000,11,9
sim12000,6,10
sim12000,7,11
sim12000,8,12
sim12000,2,13
sim12100,0,1
sim12100,1,2
sim12100,1,3
sim12100,2,4
sim12100,9,5
sim12100,13,6
sim12100,4,7
sim12100,10,8
sim12100,11,9
sim12100,6,10
sim12100,7,11
sim12100,8,12
sim12100,2,13
sim12200,0,1
sim12200,1,2
sim12200,1,3
sim12200,2,4
sim12200,9,5
sim12200,13,6
sim12200,4,7
sim12200,6,8
sim12200,11,9
sim12200,8,10
sim12200,7,11
sim12200,8,12
sim12200,2,13
sim12300,0,1
sim12300,1,2
sim12300,1,3
sim12300,2,4
sim12300,11,5
sim12300,13,6
sim12300,4,7
sim12300,6,8
sim12300,5,9
sim12300,8,10
sim12300,13,11
sim12300,8,12
sim12300,2,13
sim12400,0,1
sim12400,1,2
sim12400,1,3
sim12400,2,4
sim12400,11,5
sim12400,13,6
sim12400,4,7
sim12400,12,8
sim12400,5,9
sim12400,13,10
sim12400,12,11
sim12400,6,12
sim12400,2,13
sim12500,0,1
sim12500,1,2
sim12500,1,3
sim12500,2,4
sim12500,11,5
sim12500,13,6
sim12500,4,7
sim12500,12,8
sim12500,5,9
sim12500,13,10
sim12500,12,11
sim12500,6,12
sim12500,2,13
sim12600,0,1
sim12600,1,2
sim12600,1,3
sim12600,2,4
sim12600,9,5
sim12600,13,6
sim12600,12,7
sim12600,12,8
sim12600,11,9
sim12600,13,10
sim12600,4,11
sim12600,6,12
sim12600,2,13
sim12700,0,1
sim12700,1,2
sim12700,1,3
sim12700,2,4
sim12700,4,5
sim12700,13,6
sim12700,11,7
sim12700,6,8
sim12700,5,9
sim12700,13,10
sim12700,8,11
sim12700,8,12
sim12700,2,13
sim12800,0,1
sim12800,1,2
sim12800,1,3
sim12800,2,4
sim12800,4,5
sim12800,13,6
sim12800,11,7
sim12800,6,8
sim12800,5,9
sim12800,13,10
sim12800,8,11
sim12800,8,12
sim12800,2,13
sim12900,0,1
sim12900,1,2
sim12900,1,3
sim12900,2,4
sim12900,4,5
sim12900,13,6
sim12900,11,7
sim12900,12,8
sim12900,5,9
sim12900,13,10
sim12900,12,11
sim12900,6,12
sim12900,2,13
sim13000,0,1
sim13000,1,2
sim13000,5,3
sim13000,2,4
sim13000,4,5
sim13000,13,6
sim13000,11,7
sim13000,12,8
sim13000,5,9
sim13000,13,10
sim13000,12,11
sim13000,6,12
sim13000,2,13
sim13100,0,1
sim13100,1,2
sim13100,5,3
sim13100,2,4
sim13100,4,5
sim13100,13,6
sim13100,11,7
sim13100,12,8
sim13100,5,9
sim13100,13,10
sim13100,12,11
sim13100,6,12
sim13100,2,13
sim13200,0,1
sim13200,1,2
sim13200,4,3
sim13200,2,4
sim13200,3,5
sim13200,13,6
sim13200,12,7
sim13200,12,8
sim13200,5,9
sim13200,13,10
sim13200,7,11
sim13200,6,12
sim13200,2,13
sim13300,0,1
sim13300,1,2
sim13300,4,3
sim13300,2,4
sim13300,3,5
sim13300,13,6
sim13300,11,7
sim13300,12,8
sim13300,5,9
sim13300,13,10
sim13300,12,11
sim13300,6,12
sim13300,2,13
sim13400,0,1
sim13400,1,2
sim13400,4,3
sim13400,2,4
sim13400,3,5
sim13400,13,6
sim13400,11,7
sim13400,12,8
sim13400,5,9
sim13400,13,10
sim13400,6,11
sim13400,11,12
sim13400,2,13
sim13500,0,1
sim13500,1,2
sim13500,4,3
sim13500,2,4
sim13500,6,5
sim13500,13,6
sim13500,11,7
sim13500,12,8
sim13500,5,9
sim13500,13,10
sim13500,3,11
sim13500,11,12
sim13500,2,13
sim13600,0,1
sim13600,1,2
sim13600,4,3
sim13600,2,4
sim13600,9,5
sim13600,13,6
sim13600,6,7
sim13600,12,8
sim13600,11,9
sim13600,13,10
sim13600,12,11
sim13600,3,12
sim13600,2,13
sim13700,0,1
sim13700,1,2
sim13700,4,3
sim13700,2,4
sim13700,9,5
sim13700,13,6
sim13700,6,7
sim13700,12,8
sim13700,11,9
sim13700,13,10
sim13700,3,11
sim13700,11,12
sim13700,2,13
sim13800,0,1
sim13800,1,2
sim13800,4,3
sim13800,2,4
sim13800,6,5
sim13800,13,6
sim13800,9,7
sim13800,12,8
sim13800,11,9
sim13800,13,10
sim13800,12,11
sim13800,3,12
sim13800,2,13
sim13900,0,1
sim13900,1,2
sim13900,4,3
sim13900,2,4
sim13900,6,5
sim13900,13,6
sim13900,9,7
sim13900,12,8
sim13900,11,9
sim13900,13,10
sim13900,3,11
sim13900,11,12
sim13900,2,13
sim14000,0,1
sim14000,1,2
sim14000,4,3
sim14000,2,4
sim14000,6,5
sim14000,13,6
sim14000,9,7
sim14000,12,8
sim14000,11,9
sim14000,13,10
sim14000,3,11
sim14000,11,12
sim14000,2,13
sim14100,0,1
sim14100,1,2
sim14100,4,3
sim14100,2,4
sim14100,6,5
sim14100,10,6
sim14100,9,7
sim14100,12,8
sim14100,11,9
sim14100,2,10
sim14100,3,11
sim14100,11,12
sim14100,10,13
sim14200,0,1
sim14200,1,2
sim14200,4,3
sim14200,2,4
sim14200,6,5
sim14200,10,6
sim14200,9,7
sim14200,12,8
sim14200,11,9
sim14200,2,10
sim14200,12,11
sim14200,3,12
sim14200,10,13
sim14300,0,1
sim14300,1,2
sim14300,4,3
sim14300,2,4
sim14300,3,5
sim14300,10,6
sim14300,11,7
sim14300,12,8
sim14300,7,9
sim14300,2,10
sim14300,12,11
sim14300,6,12
sim14300,10,13
sim14400,0,1
sim14400,1,2
sim14400,2,3
sim14400,2,4
sim14400,3,5
sim14400,10,6
sim14400,11,7
sim14400,12,8
sim14400,7,9
sim14400,4,10
sim14400,12,11
sim14400,6,12
sim14400,10,13
sim14500,0,1
sim14500,1,2
sim14500,2,3
sim14500,2,4
sim14500,3,5
sim14500,10,6
sim14500,11,7
sim14500,12,8
sim14500,7,9
sim14500,4,10
sim14500,12,11
sim14500,6,12
sim14500,10,13
sim14600,0,1
sim14600,1,2
sim14600,2,3
sim14600,2,4
sim14600,3,5
sim14600,10,6
sim14600,11,7
sim14600,12,8
sim14600,7,9
sim14600,4,10
sim14600,12,11
sim14600,6,12
sim14600,10,13
sim14700,0,1
sim14700,1,2
sim14700,5,3
sim14700,2,4
sim14700,2,5
sim14700,13,6
sim14700,11,7
sim14700,12,8
sim14700,7,9
sim14700,13,10
sim14700,12,11
sim14700,6,12
sim14700,4,13
sim14800,0,1
sim14800,1,2
sim14800,5,3
sim14800,2,4
sim14800,2,5
sim14800,13,6
sim14800,11,7
sim14800,12,8
sim14800,7,9
sim14800,13,10
sim14800,12,11
sim14800,6,12
sim14800,4,13
sim14900,0,1
sim14900,1,2
sim14900,5,3
sim14900,2,4
sim14900,2,5
sim14900,13,6
sim14900,11,7
sim14900,12,8
sim14900,7,9
sim14900,13,10
sim14900,12,11
sim14900,6,12
sim14900,4,13
sim15000,0,1
sim15000,4,2
sim15000,5,3
sim15000,1,4
sim15000,2,5
sim15000,13,6
sim15000,11,7
sim15000,12,8
sim15000,7,9
sim15000,13,10
sim15000,12,11
sim15000,6,12
sim15000,4,13
sim15100,0,1
sim15100,4,2
sim15100,5,3
sim15100,1,4
sim15100,2,5
sim15100,13,6
sim15100,11,7
sim15100,12,8
sim15100,7,9
sim15100,13,10
sim15100,12,11
sim15100,6,12
sim15100,4,13
sim15200,0,1
sim15200,1,2
sim15200,2,3
sim15200,2,4
sim15200,3,5
sim15200,13,6
sim15200,11,7
sim15200,12,8
sim15200,7,9
sim15200,13,10
sim15200,12,11
sim15200,6,12
sim15200,4,13
sim15300,0,1
sim15300,4,2
sim15300,5,3
sim15300,1,4
sim15300,2,5
sim15300,13,6
sim15300,11,7
sim15300,12,8
sim15300,7,9
sim15300,13,10
sim15300,12,11
sim15300,6,12
sim15300,4,13
sim15400,0,1
sim15400,4,2
sim15400,5,3
sim15400,1,4
sim15400,2,5
sim15400,13,6
sim15400,11,7
sim15400,12,8
sim15400,7,9
sim15400,13,10
sim15400,12,11
sim15400,6,12
sim15400,4,13
sim15500,0,1
sim15500,4,2
sim15500,2,3
sim15500,1,4
sim15500,3,5
sim15500,13,6
sim15500,11,7
sim15500,12,8
sim15500,7,9
sim15500,13,10
sim15500,12,11
sim15500,6,12
sim15500,1,13
sim15600,0,1
sim15600,4,2
sim15600,2,3
sim15600,1,4
sim15600,3,5
sim15600,13,6
sim15600,11,7
sim15600,6,8
sim15600,7,9
sim15600,13,10
sim15600,8,11
sim15600,8,12
sim15600,1,13
sim15700,0,1
sim15700,1,2
sim15700,2,3
sim15700,2,4
sim15700,3,5
sim15700,13,6
sim15700,11,7
sim15700,6,8
sim15700,7,9
sim15700,13,10
sim15700,8,11
sim15700,8,12
sim15700,1,13
sim15800,0,1
sim15800,1,2
sim15800,2,3
sim15800,2,4
sim15800,3,5
sim15800,10,6
sim15800,11,7
sim15800,6,8
sim15800,7,9
sim15800,1,10
sim15800,8,11
sim15800,8,12
sim15800,10,13
sim15900,0,1
sim15900,1,2
sim15900,2,3
sim15900,2,4
sim15900,3,5
sim15900,10,6
sim15900,11,7
sim15900,6,8
sim15900,7,9
sim15900,1,10
sim15900,8,11
sim15900,8,12
sim15900,10,13
sim16000,2,1
sim16000,0,2
sim16000,1,3
sim16000,2,4
sim16000,3,5
sim16000,10,6
sim16000,11,7
sim16000,12,8
sim16000,7,9
sim16000,2,10
sim16000,12,11
sim16000,6,12
sim16000,10,13
sim16100,2,1
sim16100,0,2
sim16100,1,3
sim16100,2,4
sim16100,3,5
sim16100,10,6
sim16100,11,7
sim16100,12,8
sim16100,7,9
sim16100,2,10
sim16100,12,11
sim16100,6,12
sim16100,10,13
sim16200,4,1
sim16200,4,2
sim16200,2,3
sim16200,0,4
sim16200,3,5
sim16200,10,6
sim16200,11,7
sim16200,12,8
sim16200,7,9
sim16200,1,10
sim16200,12,11
sim16200,6,12
sim16200,10,13
sim16300,4,1
sim16300,4,2
sim16300,5,3
sim16300,0,4
sim16300,2,5
sim16300,10,6
sim16300,9,7
sim16300,12,8
sim16300,11,9
sim16300,1,10
sim16300,12,11
sim16300,6,12
sim16300,10,13
sim16400,4,1
sim16400,4,2
sim16400,1,3
sim16400,0,4
sim16400,2,5
sim16400,10,6
sim16400,9,7
sim16400,12,8
sim16400,11,9
sim16400,5,10
sim16400,12,11
sim16400,6,12
sim16400,10,13
sim16500,4,1
sim16500,4,2
sim16500,1,3
sim16500,0,4
sim16500,2,5
sim16500,10,6
sim16500,9,7
sim16500,6,8
sim16500,11,9
sim16500,5,10
sim16500,8,11
sim16500,8,12
sim16500,10,13
sim16600,4,1
sim16600,4,2
sim16600,1,3
sim16600,0,4
sim16600,2,5
sim16600,10,6
sim16600,9,7
sim16600,6,8
sim16600,11,9
sim16600,5,10
sim16600,8,11
sim16600,8,12
sim16600,10,13
sim16700,4,1
sim16700,4,2
sim16700,1,3
sim16700,0,4
sim16700,2,5
sim16700,10,6
sim16700,9,7
sim16700,6,8
sim16700,11,9
sim16700,5,10
sim16700,8,11
sim16700,8,12
sim16700,10,13
sim16800,4,1
sim16800,0,2
sim16800,5,3
sim16800,2,4
sim16800,2,5
sim16800,1,6
sim16800,9,7
sim16800,6,8
sim16800,11,9
sim16800,6,10
sim16800,8,11
sim16800,8,12
sim16800,10,13
sim16900,4,1
sim16900,0,2
sim16900,2,3
sim16900,2,4
sim16900,3,5
sim16900,1,6
sim16900,11,7
sim16900,6,8
sim16900,7,9
sim16900,6,10
sim16900,8,11
sim16900,8,12
sim16900,10,13
sim17000,4,1
sim17000,0,2
sim17000,2,3
sim17000,2,4
sim17000,3,5
sim17000,1,6
sim17000,11,7
sim17000,6,8
sim17000,7,9
sim17000,13,10
sim17000,8,11
sim17000,8,12
sim17000,6,13
sim17100,4,1
sim17100,0,2
sim17100,2,3
sim17100,2,4
sim17100,3,5
sim17100,1,6
sim17100,11,7
sim17100,12,8
sim17100,7,9
sim17100,13,10
sim17100,12,11
sim17100,6,12
sim17100,6,13
sim17200,4,1
sim17200,0,2
sim17200,2,3
sim17200,2,4
sim17200,3,5
sim17200,1,6
sim17200,11,7
sim17200,12,8
sim17200,7,9
sim17200,13,10
sim17200,12,11
sim17200,6,12
sim17200,6,13
sim17300,4,1
sim17300,0,2
sim17300,2,3
sim17300,2,4
sim17300,3,5
sim17300,1,6
sim17300,11,7
sim17300,12,8
sim17300,7,9
sim17300,13,10
sim17300,12,11
sim17300,6,12
sim17300,6,13
sim17400,4,1
sim17400,0,2
sim17400,2,3
sim17400,2,4
sim17400,3,5
sim17400,1,6
sim17400,11,7
sim17400,12,8
sim17400,7,9
sim17400,12,10
sim17400,6,11
sim17400,6,12
sim17400,10,13
sim17500,4,1
sim17500,0,2
sim17500,2,3
sim17500,2,4
sim17500,3,5
sim17500,1,6
sim17500,11,7
sim17500,12,8
sim17500,7,9
sim17500,6,10
sim17500,6,11
sim17500,10,12
sim17500,10,13
sim17600,4,1
sim17600,0,2
sim17600,2,3
sim17600,2,4
sim17600,3,5
sim17600,1,6
sim17600,11,7
sim17600,12,8
sim17600,7,9
sim17600,6,10
sim17600,6,11
sim17600,10,12
sim17600,10,13
sim17700,4,1
sim17700,0,2
sim17700,2,3
sim17700,2,4
sim17700,3,5
sim17700,4,6
sim17700,11,7
sim17700,12,8
sim17700,7,9
sim17700,1,10
sim17700,10,11
sim17700,6,12
sim17700,10,13
sim17800,4,1
sim17800,0,2
sim17800,2,3
sim17800,2,4
sim17800,3,5
sim17800,4,6
sim17800,11,7
sim17800,12,8
sim17800,7,9
sim17800,1,10
sim17800,10,11
sim17800,6,12
sim17800,10,13
sim17900,4,1
sim17900,0,2
sim17900,6,3
sim17900,2,4
sim17900,3,5
sim17900,2,6
sim17900,11,7
sim17900,12,8
sim17900,7,9
sim17900,1,10
sim17900,10,11
sim17900,6,12
sim17900,10,13
sim18000,4,1
sim18000,0,2
sim18000,6,3
sim18000,2,4
sim18000,3,5
sim18000,2,6
sim18000,11,7
sim18000,12,8
sim18000,7,9
sim18000,1,10
sim18000,10,11
sim18000,6,12
sim18000,10,13
sim18100,4,1
sim18100,0,2
sim18100,6,3
sim18100,2,4
sim18100,3,5
sim18100,2,6
sim18100,11,7
sim18100,12,8
sim18100,7,9
sim18100,13,10
sim18100,13,11
sim18100,6,12
sim18100,1,13
sim18200,4,1
sim18200,0,2
sim18200,6,3
sim18200,2,4
sim18200,3,5
sim18200,2,6
sim18200,11,7
sim18200,12,8
sim18200,7,9
sim18200,13,10
sim18200,13,11
sim18200,6,12
sim18200,1,13
sim18300,4,1
sim18300,0,2
sim18300,6,3
sim18300,2,4
sim18300,3,5
sim18300,2,6
sim18300,11,7
sim18300,12,8
sim18300,7,9
sim18300,13,10
sim18300,13,11
sim18300,6,12
sim18300,1,13
sim18400,4,1
sim18400,4,2
sim18400,5,3
sim18400,0,4
sim18400,6,5
sim18400,2,6
sim18400,11,7
sim18400,12,8
sim18400,7,9
sim18400,13,10
sim18400,13,11
sim18400,6,12
sim18400,1,13
sim18500,4,1
sim18500,4,2
sim18500,5,3
sim18500,0,4
sim18500,6,5
sim18500,2,6
sim18500,11,7
sim18500,12,8
sim18500,7,9
sim18500,13,10
sim18500,13,11
sim18500,6,12
sim18500,1,13
sim18600,4,1
sim18600,4,2
sim18600,6,3
sim18600,0,4
sim18600,3,5
sim18600,2,6
sim18600,11,7
sim18600,12,8
sim18600,7,9
sim18600,13,10
sim18600,13,11
sim18600,6,12
sim18600,1,13
sim18700,4,1
sim18700,4,2
sim18700,6,3
sim18700,0,4
sim18700,3,5
sim18700,2,6
sim18700,11,7
sim18700,12,8
sim18700,7,9
sim18700,13,10
sim18700,13,11
sim18700,6,12
sim18700,1,13
sim18800,4,1
sim18800,4,2
sim18800,6,3
sim18800,0,4
sim18800,3,5
sim18800,1,6
sim18800,11,7
sim18800,12,8
sim18800,7,9
sim18800,13,10
sim18800,13,11
sim18800,6,12
sim18800,2,13
sim18900,4,1
sim18900,0,2
sim18900,6,3
sim18900,2,4
sim18900,3,5
sim18900,1,6
sim18900,11,7
sim18900,12,8
sim18900,7,9
sim18900,13,10
sim18900,13,11
sim18900,6,12
sim18900,2,13
sim19000,4,1
sim19000,0,2
sim19000,6,3
sim19000,2,4
sim19000,3,5
sim19000,1,6
sim19000,11,7
sim19000,12,8
sim19000,7,9
sim19000,2,10
sim19000,10,11
sim19000,6,12
sim19000,10,13
sim19100,4,1
sim19100,0,2
sim19100,6,3
sim19100,2,4
sim19100,3,5
sim19100,1,6
sim19100,11,7
sim19100,12,8
sim19100,7,9
sim19100,2,10
sim19100,10,11
sim19100,6,12
sim19100,10,13
sim19200,4,1
sim19200,0,2
sim19200,6,3
sim19200,2,4
sim19200,3,5
sim19200,1,6
sim19200,11,7
sim19200,12,8
sim19200,7,9
sim19200,2,10
sim19200,10,11
sim19200,6,12
sim19200,10,13
sim19300,4,1
sim19300,0,2
sim19300,6,3
sim19300,2,4
sim19300,3,5
sim19300,1,6
sim19300,11,7
sim19300,12,8
sim19300,7,9
sim19300,2,10
sim19300,10,11
sim19300,6,12
sim19300,10,13
sim19400,4,1
sim19400,0,2
sim19400,6,3
sim19400,2,4
sim19400,3,5
sim19400,1,6
sim19400,11,7
sim19400,12,8
sim19400,7,9
sim19400,2,10
sim19400,10,11
sim19400,6,12
sim19400,10,13
sim19500,4,1
sim19500,0,2
sim19500,6,3
sim19500,2,4
sim19500,3,5
sim19500,2,6
sim19500,11,7
sim19500,12,8
sim19500,7,9
sim19500,1,10
sim19500,10,11
sim19500,6,12
sim19500,10,13
sim19600,4,1
sim19600,0,2
sim19600,6,3
sim19600,2,4
sim19600,3,5
sim19600,2,6
sim19600,11,7
sim19600,12,8
sim19600,7,9
sim19600,1,10
sim19600,10,11
sim19600,6,12
sim19600,10,13
sim19700,4,1
sim19700,0,2
sim19700,6,3
sim19700,2,4
sim19700,3,5
sim19700,2,6
sim19700,11,7
sim19700,12,8
sim19700,7,9
sim19700,1,10
sim19700,10,11
sim19700,6,12
sim19700,10,13
sim19800,4,1
sim19800,0,2
sim19800,6,3
sim19800,2,4
sim19800,3,5
sim19800,2,6
sim19800,11,7
sim19800,12,8
sim19800,7,9
sim19800,1,10
sim19800,10,11
sim19800,6,12
sim19800,10,13
sim19900,4,1
sim19900,0,2
sim19900,6,3
sim19900,2,4
sim19900,3,5
sim19900,2,6
sim19900,11,7
sim19900,12,8
sim19900,7,9
sim19900,1,10
sim19900,10,11
sim19900,6,12
sim19900,10,13
sim20000,4,1
sim20000,0,2
sim20000,6,3
sim20000,2,4
sim20000,3,5
sim20000,2,6
sim20000,11,7
sim20000,12,8
sim20000,7,9
sim20000,1,10
sim20000,10,11
sim20000,6,12
sim20000,10,13
