sim10700,8,9
sim10700,13,10
sim10700,12,11
sim10700,15,12
sim10700,11,13
sim10700,9,14
sim10700,0,15
sim10700,13,16
sim10700,16,17
sim10700,1,18
sim10700,20,19
sim10700,18,20
sim10700,14,21
sim10700,3,22
sim10700,17,23
sim10700,13,24
sim10700,3,25
sim10700,3,26
sim10700,19,27
sim10700,33,28
sim10700,26,29
sim10700,59,30
sim10700,25,31
sim10700,27,32
sim10700,32,33
sim10700,31,34
sim10700,38,35
sim10700,25,36
sim10700,33,37
sim10700,37,38
sim10700,40,39
sim10700,36,40
sim10700,43,41
sim10700,41,42
sim10700,38,43
sim10700,43,44
sim10700,44,45
sim10700,45,46
sim10700,46,47
sim10700,5,48
sim10700,78,49
sim10700,49,50
sim10700,5,51
sim10700,5,52
sim10700,52,53
sim10700,69,54
sim10700,70,55
sim10700,53,56
sim10700,55,57
sim10700,4,58
sim10700,29,59
sim10700,64,60
sim10700,26,61
sim10700,47,62
sim10700,62,63
sim10700,62,64
sim10700,60,65
sim10700,68,66
sim10700,66,67
sim10700,65,68
sim10700,58,69
sim10700,72,70
sim10700,86,71
sim10700,73,72
sim10700,54,73
sim10700,57,74
sim10700,47,75
sim10700,63,76
sim10700,56,77
sim10700,67,78
sim10700,71,79
sim10700,79,80
sim10700,83,81
sim10700,81,82
sim10700,80,83
sim10700,82,84
sim10700,84,85
sim10700,74,86
sim10800,17,1
sim10800,49,2
sim10800,27,3
sim10800,67,4
sim10800,49,5
sim10800,13,6
sim10800,37,7
sim10800,15,8
sim10800,8,9
sim10800,13,10
sim10800,12,11
sim10800,15,12
sim10800,11,13
sim10800,9,14
sim10800,0,15
sim10800,13,16
sim10800,16,17
sim10800,1,18
sim10800,20,19
sim10800,18,20
sim10800,14,21
sim10800,3,22
sim10800,17,23
sim10800,13,24
sim10800,3,25
sim10800,3,26
sim10800,19,27
sim10800,33,28
sim10800,26,29
sim10800,59,30
sim10800,34,31
sim10800,27,32
sim10800,32,33
sim10800,25,34
sim10800,38,35
sim10800,25,36
sim10800,33,37
sim10800,37,38
sim10800,40,39
sim10800,36,40
sim10800,43,41
sim10800,41,42
sim10800,38,43
sim10800,43,44
sim10800,44,45
sim10800,45,46
sim10800,46,47
sim10800,5,48
sim10800,78,49
sim10800,49,50
sim10800,5,51
sim10800,5,52
sim10800,52,53
sim10800,69,54
sim10800,70,55
sim10800,53,56
sim10800,55,57
sim10800,4,58
sim10800,29,59
sim10800,64,60
sim10800,26,61
sim10800,47,62
sim10800,62,63
sim10800,62,64
sim10800,60,65
sim10800,68,66
sim10800,66,67
sim10800,65,68
sim10800,58,69
sim10800,72,70
sim10800,86,71
sim10800,73,72
sim10800,54,73
sim10800,57,74
sim10800,47,75
sim10800,63,76
sim10800,56,77
sim10800,67,78
sim10800,71,79
sim10800,79,80
sim10800,83,81
sim10800,81,82
sim10800,80,83
sim10800,82,84
sim10800,84,85
sim10800,74,86
sim10900,17,1
sim10900,49,2
sim10900,27,3
sim10900,67,4
sim10900,49,5
sim10900,13,6
sim10900,37,7
sim10900,15,8
sim10900,8,9
sim10900,13,10
sim10900,12,11
sim10900,15,12
sim10900,11,13
sim10900,9,14
sim10900,0,15
sim10900,13,16
sim10900,16,17
sim10900,1,18
sim10900,20,19
sim10900,18,20
sim10900,14,21
sim10900,3,22
sim10900,17,23
sim10900,13,24
sim10900,3,25
sim10900,3,26
sim10900,19,27
sim10900,33,28
sim10900,26,29
sim10900,59,30
sim10900,34,31
sim10900,27,32
sim10900,32,33
sim10900,25,34
sim10900,38,35
sim10900,25,36
sim10900,33,37
sim10900,37,38
sim10900,40,39
sim10900,36,40
sim10900,43,41
sim10900,41,42
sim10900,38,43
sim10900,43,44
sim10900,44,45
sim10900,45,46
sim10900,46,47
sim10900,5,48
sim10900,78,49
sim10900,49,50
sim10900,5,51
sim10900,5,52
sim10900,52,53
sim10900,69,54
sim10900,70,55
sim10900,53,56
sim10900,55,57
sim10900,4,58
sim10900,29,59
sim10900,64,60
sim10900,26,61
sim10900,47,62
sim10900,62,63
sim10900,62,64
sim10900,60,65
sim10900,68,66
sim10900,66,67
sim10900,65,68
sim10900,58,69
sim10900,72,70
sim10900,86,71
sim10900,73,72
sim10900,54,73
sim10900,57,74
sim10900,47,75
sim10900,63,76
sim10900,56,77
sim10900,67,78
sim10900,71,79
sim10900,79,80
sim10900,83,81
sim10900,81,82
sim10900,80,83
sim10900,82,84
sim10900,84,85
sim10900,74,86
sim11000,17,1
sim11000,50,2
sim11000,27,3
sim11000,67,4
sim11000,49,5
sim11000,13,6
sim11000,37,7
sim11000,15,8
sim11000,8,9
sim11000,13,10
sim11000,12,11
sim11000,15,12
sim11000,11,13
sim11000,9,14
sim11000,0,15
sim11000,13,16
sim11000,16,17
sim11000,1,18
sim11000,20,19
sim11000,18,20
sim11000,14,21
sim11000,3,22
sim11000,17,23
sim11000,13,24
sim11000,3,25
sim11000,3,26
sim11000,19,27
sim11000,33,28
sim11000,26,29
sim11000,59,30
sim11000,34,31
sim11000,27,32
sim11000,32,33
sim11000,25,34
sim11000,38,35
sim11000,25,36
sim11000,33,37
sim11000,37,38
sim11000,40,39
sim11000,36,40
sim11000,43,41
sim11000,41,42
sim11000,38,43
sim11000,43,44
sim11000,44,45
sim11000,45,46
sim11000,46,47
sim11000,5,48
sim11000,50,49
sim11000,78,50
sim11000,5,51
sim11000,5,52
sim11000,52,53
sim11000,69,54
sim11000,70,55
sim11000,53,56
sim11000,55,57
sim11000,4,58
sim11000,29,59
sim11000,64,60
sim11000,26,61
sim11000,47,62
sim11000,62,63
sim11000,62,64
sim11000,60,65
sim11000,68,66
sim11000,66,67
sim11000,65,68
sim11000,58,69
sim11000,72,70
sim11000,86,71
sim11000,73,72
sim11000,54,73
sim11000,57,74
sim11000,47,75
sim11000,63,76
sim11000,56,77
sim11000,67,78
sim11000,71,79
sim11000,79,80
sim11000,83,81
sim11000,81,82
sim11000,80,83
sim11000,82,84
sim11000,84,85
sim11000,74,86
sim11100,17,1
sim11100,50,2
sim11100,26,3
sim11100,67,4
sim11100,51,5
sim11100,13,6
sim11100,37,7
sim11100,15,8
sim11100,8,9
sim11100,13,10
sim11100,12,11
sim11100,15,12
sim11100,11,13
sim11100,9,14
sim11100,0,15
sim11100,13,16
sim11100,16,17
sim11100,1,18
sim11100,20,19
sim11100,18,20
sim11100,14,21
sim11100,3,22
sim11100,17,23
sim11100,13,24
sim11100,3,25
sim11100,27,26
sim11100,19,27
sim11100,33,28
sim11100,26,29
sim11100,59,30
sim11100,34,31
sim11100,27,32
sim11100,32,33
sim11100,25,34
sim11100,38,35
sim11100,25,36
sim11100,33,37
sim11100,37,38
sim11100,40,39
sim11100,36,40
sim11100,42,41
sim11100,43,42
sim11100,38,43
sim11100,43,44
sim11100,44,45
sim11100,45,46
sim11100,46,47
sim11100,51,48
sim11100,50,49
sim11100,78,50
sim11100,49,51
sim11100,5,52
sim11100,52,53
sim11100,69,54
sim11100,70,55
sim11100,53,56
sim11100,55,57
sim11100,4,58
sim11100,29,59
sim11100,64,60
sim11100,26,61
sim11100,47,62
sim11100,62,63
sim11100,62,64
sim11100,60,65
sim11100,68,66
sim11100,66,67
sim11100,65,68
sim11100,58,69
sim11100,72,70
sim11100,74,71
sim11100,73,72
sim11100,54,73
sim11100,57,74
sim11100,47,75
sim11100,63,76
sim11100,56,77
sim11100,67,78
sim11100,71,79
sim11100,79,80
sim11100,83,81
sim11100,81,82
sim11100,80,83
sim11100,82,84
sim11100,84,85
sim11100,74,86
sim11200,17,1
sim11200,50,2
sim11200,21,3
sim11200,67,4
sim11200,51,5
sim11200,13,6
sim11200,37,7
sim11200,15,8
sim11200,8,9
sim11200,13,10
sim11200,12,11
sim11200,15,12
sim11200,11,13
sim11200,9,14
sim11200,0,15
sim11200,13,16
sim11200,16,17
sim11200,1,18
sim11200,20,19
sim11200,18,20
sim11200,14,21
sim11200,3,22
sim11200,17,23
sim11200,13,24
sim11200,3,25
sim11200,27,26
sim11200,19,27
sim11200,33,28
sim11200,26,29
sim11200,59,30
sim11200,34,31
sim11200,27,32
sim11200,32,33
sim11200,25,34
sim11200,38,35
sim11200,25,36
sim11200,33,37
sim11200,37,38
sim11200,40,39
sim11200,36,40
sim11200,42,41
sim11200,43,42
sim11200,38,43
sim11200,43,44
sim11200,44,45
sim11200,45,46
sim11200,46,47
sim11200,51,48
sim11200,50,49
sim11200,78,50
sim11200,49,51
sim11200,5,52
sim11200,52,53
sim11200,69,54
sim11200,70,55
sim11200,53,56
sim11200,55,57
sim11200,4,58
sim11200,29,59
sim11200,64,60
sim11200,26,61
sim11200,47,62
sim11200,62,63
sim11200,62,64
sim11200,60,65
sim11200,68,66
sim11200,66,67
sim11200,65,68
sim11200,58,69
sim11200,72,70
sim11200,74,71
sim11200,73,72
sim11200,54,73
sim11200,57,74
sim11200,47,75
sim11200,63,76
sim11200,56,77
sim11200,67,78
sim11200,71,79
sim11200,79,80
sim11200,83,81
sim11200,81,82
sim11200,80,83
sim11200,82,84
sim11200,84,85
sim11200,74,86
sim11300,17,1
sim11300,50,2
sim11300,21,3
sim11300,67,4
sim11300,51,5
sim11300,13,6
sim11300,37,7
sim11300,15,8
sim11300,8,9
sim11300,13,10
sim11300,15,11
sim11300,11,12
sim11300,11,13
sim11300,9,14
sim11300,0,15
sim11300,13,16
sim11300,16,17
sim11300,1,18
sim11300,20,19
sim11300,18,20
sim11300,14,21
sim11300,3,22
sim11300,17,23
sim11300,13,24
sim11300,3,25
sim11300,27,26
sim11300,19,27
sim11300,33,28
sim11300,26,29
sim11300,59,30
sim11300,34,31
sim11300,23,32
sim11300,32,33
sim11300,25,34
sim11300,38,35
sim11300,25,36
sim11300,33,37
sim11300,37,38
sim11300,40,39
sim11300,36,40
sim11300,42,41
sim11300,43,42
sim11300,38,43
sim11300,43,44
sim11300,44,45
sim11300,45,46
sim11300,46,47
sim11300,51,48
sim11300,50,49
sim11300,78,50
sim11300,49,51
sim11300,5,52
sim11300,52,53
sim11300,69,54
sim11300,56,55
sim11300,53,56
sim11300,55,57
sim11300,4,58
sim11300,29,59
sim11300,64,60
sim11300,26,61
sim11300,47,62
sim11300,62,63
sim11300,62,64
sim11300,60,65
sim11300,68,66
sim11300,66,67
sim11300,65,68
sim11300,58,69
sim11300,72,70
sim11300,74,71
sim11300,73,72
sim11300,54,73
sim11300,57,74
sim11300,47,75
sim11300,63,76
sim11300,70,77
sim11300,67,78
sim11300,71,79
sim11300,79,80
sim11300,83,81
sim11300,81,82
sim11300,80,83
sim11300,82,84
sim11300,84,85
sim11300,74,86
sim11400,17,1
sim11400,50,2
sim11400,21,3
sim11400,67,4
sim11400,51,5
sim11400,11,6
sim11400,37,7
sim11400,15,8
sim11400,8,9
sim11400,13,10
sim11400,15,11
sim11400,11,12
sim11400,6,13
sim11400,9,14
sim11400,0,15
sim11400,13,16
sim11400,16,17
sim11400,1,18
sim11400,20,19
sim11400,18,20
sim11400,14,21
sim11400,3,22
sim11400,13,23
sim11400,17,24
sim11400,3,25
sim11400,61,26
sim11400,19,27
sim11400,33,28
sim11400,61,29
sim11400,59,30
sim11400,34,31
sim11400,23,32
sim11400,32,33
sim11400,25,34
sim11400,38,35
sim11400,25,36
sim11400,33,37
sim11400,37,38
sim11400,40,39
sim11400,36,40
sim11400,42,41
sim11400,43,42
sim11400,38,43
sim11400,43,44
sim11400,44,45
sim11400,45,46
sim11400,46,47
sim11400,51,48
sim11400,50,49
sim11400,78,50
sim11400,49,51
sim11400,5,52
sim11400,52,53
sim11400,69,54
sim11400,56,55
sim11400,53,56
sim11400,55,57
sim11400,4,58
sim11400,29,59
sim11400,64,60
sim11400,27,61
sim11400,47,62
sim11400,62,63
sim11400,62,64
sim11400,60,65
sim11400,68,66
sim11400,66,67
sim11400,65,68
sim11400,58,69
sim11400,72,70
sim11400,74,71
sim11400,73,72
sim11400,54,73
sim11400,57,74
sim11400,47,75
sim11400,63,76
sim11400,70,77
sim11400,67,78
sim11400,71,79
sim11400,79,80
sim11400,83,81
sim11400,81,82
sim11400,80,83
sim11400,82,84
sim11400,84,85
sim11400,74,86
sim11500,17,1
sim11500,50,2
sim11500,21,3
sim11500,67,4
sim11500,51,5
sim11500,11,6
sim11500,37,7
sim11500,15,8
sim11500,8,9
sim11500,13,10
sim11500,15,11
sim11500,11,12
sim11500,6,13
sim11500,9,14
sim11500,0,15
sim11500,13,16
sim11500,16,17
sim11500,1,18
sim11500,20,19
sim11500,18,20
sim11500,14,21
sim11500,3,22
sim11500,13,23
sim11500,17,24
sim11500,3,25
sim11500,61,26
sim11500,19,27
sim11500,33,28
sim11500,61,29
sim11500,59,30
sim11500,34,31
sim11500,23,32
sim11500,32,33
sim11500,25,34
sim11500,38,35
sim11500,25,36
sim11500,33,37
sim11500,37,38
sim11500,40,39
sim11500,36,40
sim11500,42,41
sim11500,43,42
sim11500,38,43
sim11500,43,44
sim11500,44,45
sim11500,45,46
sim11500,46,47
sim11500,51,48
sim11500,50,49
sim11500,78,50
sim11500,49,51
sim11500,5,52
sim11500,52,53
sim11500,69,54
sim11500,56,55
sim11500,53,56
sim11500,55,57
sim11500,4,58
sim11500,29,59
sim11500,64,60
sim11500,27,61
sim11500,47,62
sim11500,62,63
sim11500,62,64
sim11500,60,65
sim11500,68,66
sim11500,66,67
sim11500,65,68
sim11500,58,69
sim11500,72,70
sim11500,74,71
sim11500,73,72
sim11500,54,73
sim11500,57,74
sim11500,47,75
sim11500,63,76
sim11500,70,77
sim11500,67,78
sim11500,71,79
sim11500,79,80
sim11500,83,81
sim11500,81,82
sim11500,80,83
sim11500,82,84
sim11500,84,85
sim11500,74,86
sim11600,17,1
sim11600,50,2
sim11600,21,3
sim11600,67,4
sim11600,51,5
sim11600,11,6
sim11600,37,7
sim11600,15,8
sim11600,8,9
sim11600,13,10
sim11600,15,11
sim11600,11,12
sim11600,6,13
sim11600,9,14
sim11600,0,15
sim11600,13,16
sim11600,16,17
sim11600,1,18
sim11600,20,19
sim11600,18,20
sim11600,14,21
sim11600,3,22
sim11600,13,23
sim11600,17,24
sim11600,3,25
sim11600,61,26
sim11600,19,27
sim11600,33,28
sim11600,61,29
sim11600,59,30
sim11600,25,31
sim11600,23,32
sim11600,32,33
sim11600,31,34
sim11600,38,35
sim11600,25,36
sim11600,33,37
sim11600,37,38
sim11600,40,39
sim11600,36,40
sim11600,42,41
sim11600,43,42
sim11600,38,43
sim11600,43,44
sim11600,44,45
sim11600,45,46
sim11600,46,47
sim11600,51,48
sim11600,50,49
sim11600,78,50
sim11600,49,51
sim11600,5,52
sim11600,52,53
sim11600,69,54
sim11600,56,55
sim11600,53,56
sim11600,55,57
sim11600,4,58
sim11600,29,59
sim11600,64,60
sim11600,27,61
sim11600,47,62
sim11600,62,63
sim11600,62,64
sim11600,60,65
sim11600,68,66
sim11600,66,67
sim11600,65,68
sim11600,58,69
sim11600,72,70
sim11600,74,71
sim11600,73,72
sim11600,54,73
sim11600,57,74
sim11600,47,75
sim11600,63,76
sim11600,70,77
sim11600,67,78
sim11600,71,79
sim11600,79,80
sim11600,83,81
sim11600,81,82
sim11600,80,83
sim11600,85,84
sim11600,82,85
sim11600,74,86
sim11700,17,1
sim11700,50,2
sim11700,21,3
sim11700,67,4
sim11700,51,5
sim11700,11,6
sim11700,37,7
sim11700,15,8
sim11700,8,9
sim11700,13,10
sim11700,15,11
sim11700,11,12
sim11700,6,13
sim11700,9,14
sim11700,0,15
sim11700,13,16
sim11700,16,17
sim11700,1,18
sim11700,20,19
sim11700,18,20
sim11700,14,21
sim11700,3,22
sim11700,13,23
sim11700,17,24
sim11700,3,25
sim11700,61,26
sim11700,19,27
sim11700,33,28
sim11700,61,29
sim11700,59,30
sim11700,25,31
sim11700,23,32
sim11700,32,33
sim11700,31,34
sim11700,38,35
sim11700,25,36
sim11700,33,37
sim11700,37,38
sim11700,40,39
sim11700,36,40
sim11700,42,41
sim11700,43,42
sim11700,38,43
sim11700,43,44
sim11700,44,45
sim11700,45,46
sim11700,46,47
sim11700,51,48
sim11700,50,49
sim11700,78,50
sim11700,49,51
sim11700,5,52
sim11700,52,53
sim11700,69,54
sim11700,56,55
sim11700,53,56
sim11700,55,57
sim11700,4,58
sim11700,29,59
sim11700,64,60
sim11700,27,61
sim11700,47,62
sim11700,62,63
sim11700,62,64
sim11700,60,65
sim11700,68,66
sim11700,66,67
sim11700,65,68
sim11700,58,69
sim11700,72,70
sim11700,74,71
sim11700,73,72
sim11700,54,73
sim11700,57,74
sim11700,47,75
sim11700,63,76
sim11700,70,77
sim11700,67,78
sim11700,71,79
sim11700,79,80
sim11700,83,81
sim11700,81,82
sim11700,80,83
sim11700,85,84
sim11700,82,85
sim11700,74,86
sim11800,17,1
sim11800,50,2
sim11800,21,3
sim11800,67,4
sim11800,51,5
sim11800,11,6
sim11800,37,7
sim11800,15,8
sim11800,8,9
sim11800,13,10
sim11800,15,11
sim11800,11,12
sim11800,6,13
sim11800,9,14
sim11800,0,15
sim11800,13,16
sim11800,16,17
sim11800,1,18
sim11800,20,19
sim11800,18,20
sim11800,14,21
sim11800,3,22
sim11800,13,23
sim11800,17,24
sim11800,3,25
sim11800,25,26
sim11800,19,27
sim11800,33,28
sim11800,61,29
sim11800,59,30
sim11800,25,31
sim11800,23,32
sim11800,32,33
sim11800,31,34
sim11800,38,35
sim11800,61,36
sim11800,33,37
sim11800,37,38
sim11800,40,39
sim11800,36,40
sim11800,42,41
sim11800,43,42
sim11800,38,43
sim11800,43,44
sim11800,44,45
sim11800,45,46
sim11800,46,47
sim11800,51,48
sim11800,50,49
sim11800,78,50
sim11800,49,51
sim11800,5,52
sim11800,52,53
sim11800,69,54
sim11800,56,55
sim11800,53,56
sim11800,55,57
sim11800,4,58
sim11800,61,59
sim11800,64,60
sim11800,27,61
sim11800,47,62
sim11800,62,63
sim11800,62,64
sim11800,60,65
sim11800,68,66
sim11800,66,67
sim11800,65,68
sim11800,58,69
sim11800,72,70
sim11800,86,71
sim11800,73,72
sim11800,54,73
sim11800,57,74
sim11800,47,75
sim11800,63,76
sim11800,70,77
sim11800,67,78
sim11800,71,79
sim11800,79,80
sim11800,83,81
sim11800,81,82
sim11800,80,83
sim11800,85,84
sim11800,82,85
sim11800,74,86
sim11900,17,1
sim11900,50,2
sim11900,21,3
sim11900,67,4
sim11900,51,5
sim11900,11,6
sim11900,37,7
